TITRE,DESCRIPTION,PRIX,CODE_DEVISE,QUANTITÉ,TAGS,MATÉRIAUX,"IMAGE 1","IMAGE 2","IMAGE 3","IMAGE 4","IMAGE 5","IMAGE 6","IMAGE 7","IMAGE 8","IMAGE 9","IMAGE 10","TYPE VARIATION 1","NOM VARIATION 1","VALEURS VARIATION 1","TYPE VARIATION 2","NOM VARIATION 2","VALEURS VARIATION 2",RÉFÉRENCE
"Replacement Cover - The Jungle Book (US Version) - Sega Genesis Classic Reproduction Game Cover - High Quality Print","The Jungle Book is a licensed video game based on the 1967 Disney film with the same name.

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.
",7.49,EUR,5,"The_jungle_Book_Genesis_Cover,sega_megadrive_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover,genesis_cover,print_cover,sega_game_cover",paper,https://i.etsystatic.com/37233584/r/il/919e32/5317188963/il_fullxfull.5317188963_91oz.jpg,https://i.etsystatic.com/37233584/r/il/5e155f/5269004628/il_fullxfull.5269004628_4yt5.jpg,,,,,,,,,,,,,,,GN-The-Jungle-Book
"Replacement Cover - Space Harrier II (PAL Version) - Sega Megadrive Classic Reproduction Game Cover - High Quality Print","Space Harrier II (スペースハリアーII, Supēsu Hariā Tsū) is the sequel to Space Harrier, developed and published by Sega. First released on October 29, 1988, it was one of the original launch titles released for the Mega Drive in Japan and one of the six Sega Genesis launch titles in the United States the following year.

 ★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,5,"Space_Harrier_II_MD_Cover,sega_megadrive_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover,print_cover,megadrive_cover,sega_game_cover",paper,https://i.etsystatic.com/37233584/r/il/e1bed4/5264289303/il_fullxfull.5264289303_5eto.jpg,https://i.etsystatic.com/37233584/r/il/a29780/5216077440/il_fullxfull.5216077440_qchx.jpg,,,,,,,,,,,,,,,MD-Space-Harrier-II
"Replacement Cover - Chakan (PAL Version) - Sega Megadrive Classic Game Cover - High Quality Print","Chakan, also known as Chakan: The Forever Man, is a Sega Mega Drive action platform game developed by Extended Play and published by Sega. Based on the character Chakan from the 1986 Robert A. Kraus comic book series Thunder Mace[6], it was first released in the United States in November 1992.

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,4,"Chakan_Megadrive_Cover,sega_megadrive_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover,print_cover,megadrive_cover,sega_game_cover",paper,https://i.etsystatic.com/37233584/r/il/1d0c06/5262362940/il_fullxfull.5262362940_mzs1.jpg,https://i.etsystatic.com/37233584/r/il/95739c/5310547105/il_fullxfull.5310547105_75ia.jpg,,,,,,,,,,,,,,,MD-Chakan
"Replacement Cover - Musha (Us Version) - Sega Genesis Classic Reproduction Game Cover - High Quality Print","MUSHA is a vertically scrolling shooter developed by Compile and released for the Sega Genesis in 1990. An entry in Compile's shooter series, Aleste, MUSHA places the player in the role of a flying mecha pilot who must destroy a large super intelligent computer threatening planet Earth. The game had a working title of Aleste 2 and originally featured a style similar to the first game, but this was changed to a more original Japanese aesthetic and speed metal soundtrack.

Initial reception for MUSHA was mixed. Critics generally agreed the game was enjoyable with great graphics, but found themselves overwhelmed by the number of scrolling shooters on the Genesis and felt the title was unremarkable and lacked challenge.

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,4,"Musha_Genesis_Cover,sega_megadrive_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover,genesis_cover,print_cover,sega_game_cover",paper,https://i.etsystatic.com/37233584/r/il/43948b/5107315762/il_fullxfull.5107315762_isca.jpg,https://i.etsystatic.com/37233584/r/il/fca1ff/5155537951/il_fullxfull.5155537951_4xyx.jpg,,,,,,,,,,,,,,,GN-Musha
"Replacement Cover - Michael Jackson's Moonwalker (Us Version) - Sega Genesis Classic Reproduction Game Cover - High Quality Print","Michael Jackson's Moonwalker (マイケルジャクソンズ ムーンウォーカー) is a Sega Mega Drive action platform game developed by Sega CS and published by Sega. Based on the titular 1988 film Michael Jackson's Moonwalker and starring world-famous pop music artist Michael Jackson, it was first released in August 1990 as one of the system's earliest big-name titles. It later received a relatively faithful Sega Master System port early the following year by developer Arc.

Moonwalker, alongside its arcade counterpart of the same name, is notable for being one of the earliest uses of direct celebrity endorsement in video game production, and marks the very beginning of Jackson's long and storied collaboration with Sega.

★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,5,"Moonwalker_Genesis_Cover,sega_megadrive_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover,genesis_cover,print_cover,sega_game_cover",paper,https://i.etsystatic.com/37233584/r/il/5bd3f8/5100857062/il_fullxfull.5100857062_35lk.jpg,https://i.etsystatic.com/37233584/r/il/a86860/5149078775/il_fullxfull.5149078775_79p1.jpg,https://i.etsystatic.com/37233584/r/il/910f17/5149079571/il_fullxfull.5149079571_1fw6.jpg,,,,,,,,,,,,,,
"Replacement Cover - Daze Before Christmas (PAL Version) - SEGA Megadrive Classic Reproduction Game Cover - High Quality Print","Daze Before Christmas is a platform video game developed by Norwegian company Funcom for the Mega Drive and published by Sunsoft in 1994 exclusively in Australia. It was ported to the Super NES and released in Europe and Australia. A North American release was cancelled.

 ★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,4,"Daze_Before_Christmas_Cover,Sega_Replacement_Game_Covers,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,sega_covers,High_Quality_Print,restored_original_visual,classic_game_cover,megadrive_reproduction_box,sega_megadrive_covers,boite_repro_megadrive",paper,https://i.etsystatic.com/37233584/r/il/327a9e/5805688502/il_fullxfull.5805688502_7cni.jpg,https://i.etsystatic.com/37233584/r/il/e810a8/4898153257/il_fullxfull.4898153257_psah.jpg,,,,,,,,,,,,,,,MD-Daze-Before-Christmas
"Replacement Cover - Jurassic Park (PAL Version) - SEGA Megadrive Classic Reproduction Game Cover - High Quality Print","Jurassic Park is a 1993 video game developed by BlueSky Software and published by Sega for the Sega Mega Drive/Genesis. It was released as part of the tie-in merchandise to the 1993 film of the same name. The game includes elements from Michael Crichton's 1990 novel, Jurassic Park, on which the film is based.

 ★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,4,"Jurassic-park-cover,high-quality-print,Sega_Replacement_Game_Covers,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,sega_covers,High_Quality_Print,restored_original_visual,classic_game_cover,megadrive_reproduction_box,sega_megadrive_covers,boite_repro_megadrive",paper,https://i.etsystatic.com/37233584/r/il/ceae7f/4842497443/il_fullxfull.4842497443_tob8.jpg,https://i.etsystatic.com/37233584/r/il/25dc3e/4794235622/il_fullxfull.4794235622_4fe9.jpg,https://i.etsystatic.com/37233584/r/il/215f22/4794257876/il_fullxfull.4794257876_2tqm.jpg,,,,,,,,,,,,,,MD-Jurassic-Park
"Replacement Cover - WonderBoy In Monster Land - SEGA Master System Classic Reproduction Game Cover - High Quality Print","★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your CaseThe items we sell are not official Sega products or its affiliates.",7.49,EUR,5,"sega-cover,replacement-game-cover,master-system-cover,Wonder-Boy-II-Cover,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,restored_original_visual,SEGA_Cover,Sega_Master_System_Cover,Classicgamecover,Replacement_Game_Cover_SEGA,print_cover,boite_repro_master_system",paper,https://i.etsystatic.com/37233584/r/il/2578ac/4704568516/il_fullxfull.4704568516_saj0.jpg,https://i.etsystatic.com/37233584/r/il/d9faf5/4803966405/il_fullxfull.4803966405_128l.jpg,,,,,,,,,,,,,,,MS-WonderBoy-II
"Replacement Cover - Fantasia (PAL Version) - SEGA Megadrive Classic Reproduction Game Cover - High Quality Print","★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,5,"sega_cover,sega_megadrive_game_cover,Fantasia_Game_Cover_Megadrive,retrogaming,boite_repro_megadrive,megadrive_reproduction_box,Sent_Sturdy_Cardboard_Envelope,Sends_Fast_Worldwide,restored_original_visual,Sega_Replacement_Game_Covers,sega_covers,High_Quality_Print,classic_game_cover",paper,https://i.etsystatic.com/37233584/r/il/f58578/4580572365/il_fullxfull.4580572365_rb7r.jpg,https://i.etsystatic.com/37233584/r/il/ce2eed/4803977835/il_fullxfull.4803977835_smtf.jpg,https://i.etsystatic.com/37233584/r/il/1b75bc/4583493431/il_fullxfull.4583493431_65oa.jpg,https://i.etsystatic.com/37233584/r/il/b093ff/4536110604/il_fullxfull.4536110604_p6o7.jpg,https://i.etsystatic.com/37233584/r/il/613d65/4536110786/il_fullxfull.4536110786_h2vf.jpg,https://i.etsystatic.com/37233584/r/il/f3c11e/4816625493/il_fullxfull.4816625493_3xnr.jpg,,,,,,,,,,,MD-Fant
"Replacement Cover - Kid Chameleon - SEGA Megadrive Classic Reproduction Game Cover - High Quality Print","★ DESCRIPTION
This replacement cover is restored and reproduced (on professional software, such as Adobe Indesign and Photoshop) for your Consoles

★ DIMENSION
(original jacket dimension)

★ IMPRESSION
Printed in high definition in 300ppp and on a professional digital printer.

★ MATTER
Printed on 120g/m2 semi-gloss paper.

★ SEND
Covers are sent in a sturdy cardboard envelope
Covers Are Folded Ready To Put Into Your Case
The items we sell are not official Sega products or its affiliates.",7.49,EUR,5,"paper,sega_megadrive_covers,sega_covers,Sega_Replacement_Game_Covers,High_Quality_Print,Sends_Fast_Worldwide,Sent_Sturdy_Cardboard_Envelope,boite_repro_megadrive,megadrive_reproduction_box,restored_original_visual,classic_game_cover",,https://i.etsystatic.com/37233584/r/il/cde178/4467800267/il_fullxfull.4467800267_lde5.jpg,,,,,,,,,,,,,,,,MD-KC
